"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Sep-2024","EQ","599.95","610.90","593.05","602.20","606.00","607.85","606.29","639.05","447.80","31,39,837","1,90,36,45,025.95","63,518"
"03-Sep-2024","EQ","600.00","605.95","596.00","599.50","602.50","602.20","602.01","639.05","447.80","21,47,598","1,29,28,78,786.90","43,724"
"02-Sep-2024","EQ","602.00","607.20","593.00","598.35","600.00","599.50","599.02","639.05","447.80","36,40,344","2,18,06,28,047.25","66,938"
"30-Aug-2024","EQ","584.00","604.00","582.00","577.80","598.25","598.35","596.13","639.05","447.80","76,16,878","4,54,06,84,210.40","1,05,108"
"29-Aug-2024","EQ","576.95","581.90","571.00","578.05","579.45","577.80","575.14","639.05","447.80","15,30,143","88,00,41,802.60","37,555"
"28-Aug-2024","EQ","585.00","585.90","575.55","582.95","577.00","578.05","580.22","639.05","447.80","13,69,570","79,46,47,652.95","29,154"
"27-Aug-2024","EQ","584.35","587.75","578.25","577.45","583.00","582.95","582.57","639.05","447.80","27,05,825","1,57,63,21,498.20","43,486"
"26-Aug-2024","EQ","578.90","578.90","572.10","573.70","576.35","577.45","575.63","639.05","447.80","12,83,196","73,86,44,790.65","34,059"
"23-Aug-2024","EQ","584.70","584.80","572.00","579.15","572.90","573.70","575.39","639.05","447.80","19,95,012","1,14,79,01,145.20","44,089"
"22-Aug-2024","EQ","570.00","587.90","568.25","568.30","579.50","579.15","580.38","639.05","447.80","63,09,020","3,66,16,40,645.55","1,06,240"
"21-Aug-2024","EQ","566.00","572.80","563.00","566.15","569.00","568.30","569.02","639.05","447.80","22,35,790","1,27,22,12,558.15","39,611"
"20-Aug-2024","EQ","560.60","567.00","560.10","560.60","564.70","566.15","564.16","639.05","447.80","11,94,020","67,36,18,979.25","26,301"
"19-Aug-2024","EQ","553.00","563.55","551.65","553.35","562.00","560.60","558.40","639.05","447.80","24,12,431","1,34,70,97,401.55","44,748"
"16-Aug-2024","EQ","542.85","554.40","539.60","542.85","552.55","553.35","546.73","639.05","447.80","16,35,134","89,39,76,330.95","27,615"
"14-Aug-2024","EQ","552.50","553.90","540.40","552.05","544.00","542.85","544.89","639.05","447.80","10,66,850","58,13,15,175.15","25,901"
"13-Aug-2024","EQ","566.00","566.10","550.80","565.10","552.50","552.05","555.84","639.05","447.80","16,66,599","92,63,57,319.55","32,168"
"12-Aug-2024","EQ","552.50","568.95","546.65","554.60","563.50","565.10","559.40","639.05","447.80","31,91,587","1,78,53,85,131.85","62,486"
"09-Aug-2024","EQ","558.50","562.00","550.65","547.80","555.05","554.60","556.03","639.05","447.80","20,61,454","1,14,62,38,255.25","36,512"
"08-Aug-2024","EQ","546.75","555.80","544.05","546.70","547.80","547.80","549.48","639.05","447.80","27,63,841","1,51,86,78,663.30","71,900"
"07-Aug-2024","EQ","539.00","549.00","535.55","533.55","548.50","546.70","541.90","639.05","447.80","26,23,663","1,42,17,50,942.25","32,440"
"06-Aug-2024","EQ","533.00","549.90","531.20","528.30","533.85","533.55","541.77","639.05","447.80","38,39,963","2,08,03,58,474.10","57,119"
"05-Aug-2024","EQ","520.00","551.50","520.00","537.60","526.85","528.30","539.27","639.05","447.80","81,99,938","4,42,20,08,428.75","1,32,611"
"02-Aug-2024","EQ","555.00","563.95","531.45","560.45","532.10","537.60","546.92","639.05","447.80","64,52,127","3,52,87,82,680.25","96,886"
"01-Aug-2024","EQ","575.00","577.00","557.10","572.05","561.00","560.45","566.76","639.05","447.80","19,00,787","1,07,72,98,675.50","37,440"
"31-Jul-2024","EQ","569.90","573.70","565.10","564.90","572.60","572.05","571.06","639.05","447.80","23,90,519","1,36,51,30,263.50","51,225"
"30-Jul-2024","EQ","553.60","568.80","552.50","553.15","565.00","564.90","563.46","639.05","447.80","20,46,419","1,15,30,76,618.10","35,914"
"29-Jul-2024","EQ","548.05","566.50","545.50","544.15","554.60","553.15","557.41","639.05","447.80","44,04,641","2,45,51,84,292.60","74,176"
"26-Jul-2024","EQ","529.15","545.00","529.10","529.45","544.50","544.15","541.41","639.05","447.80","14,88,053","80,56,52,870.90","42,767"
"25-Jul-2024","EQ","532.00","534.80","525.40","537.05","530.70","529.45","529.46","639.05","447.80","18,33,988","97,10,29,051.25","38,685"
"24-Jul-2024","EQ","536.30","543.45","535.00","540.40","537.00","537.05","538.16","639.05","447.80","13,98,404","75,25,70,042.95","31,532"
"23-Jul-2024","EQ","548.00","553.35","522.30","545.45","540.00","540.40","541.31","639.05","447.80","28,13,862","1,52,31,70,310.25","69,998"
"22-Jul-2024","EQ","540.00","558.20","532.85","542.60","546.10","545.45","547.50","639.05","447.80","24,45,572","1,33,89,41,668.55","55,375"
"19-Jul-2024","EQ","558.65","560.25","541.25","558.65","542.80","542.60","548.23","647.00","447.80","14,83,516","81,33,09,865.25","33,407"
"18-Jul-2024","EQ","557.30","561.00","554.95","557.30","558.70","558.65","558.20","647.00","447.80","12,58,371","70,24,27,003.00","35,328"
"16-Jul-2024","EQ","566.00","572.00","555.50","565.05","558.45","557.30","561.22","647.00","447.80","16,74,706","93,98,75,119.85","34,816"
"15-Jul-2024","EQ","566.00","567.50","560.80","563.65","563.80","565.05","564.27","647.00","447.80","16,99,641","95,90,54,007.85","34,162"
"12-Jul-2024","EQ","560.45","570.95","558.10","557.70","563.00","563.65","564.03","666.50","447.80","37,41,532","2,11,03,43,227.30","51,927"
"11-Jul-2024","EQ","560.85","566.40","555.10","559.80","558.40","557.70","562.47","666.50","447.80","37,81,459","2,12,69,58,143.10","40,698"
"10-Jul-2024","EQ","566.05","569.95","547.35","563.95","559.90","559.80","556.38","666.50","447.80","20,33,444","1,13,13,59,456.55","60,221"
"09-Jul-2024","EQ","568.00","572.30","563.00","567.40","565.00","563.95","566.27","666.50","447.80","14,27,039","80,80,89,459.10","25,866"
"08-Jul-2024","EQ","572.70","574.80","562.15","572.70","568.80","567.40","566.74","666.50","447.80","26,95,359","1,52,75,62,544.55","51,608"
"05-Jul-2024","EQ","570.80","573.90","567.70","570.45","572.70","572.70","571.81","688.95","447.80","10,72,378","61,31,98,058.05","33,112"
"04-Jul-2024","EQ","575.00","579.95","568.65","572.15","570.50","570.45","573.35","688.95","447.80","21,48,117","1,23,16,29,545.35","39,858"
"03-Jul-2024","EQ","567.50","576.00","567.20","566.65","570.80","572.15","572.68","688.95","447.80","18,98,741","1,08,73,74,308.50","53,705"
"02-Jul-2024","EQ","574.10","580.30","561.90","573.45","567.50","566.65","571.48","688.95","447.80","27,81,201","1,58,94,03,328.80","56,898"
"01-Jul-2024","EQ","570.05","574.70","567.30","570.85","573.25","573.45","572.65","688.95","447.80","14,51,065","83,09,54,515.60","28,822"
"28-Jun-2024","EQ","568.00","576.00","566.50","567.85","570.35","570.85","570.38","688.95","447.80","15,35,016","87,55,45,507.35","40,153"
"27-Jun-2024","EQ","570.20","574.60","559.25","570.35","566.45","567.85","567.53","688.95","447.80","16,27,135","92,34,55,215.50","30,858"
"26-Jun-2024","EQ","570.90","576.00","564.65","571.10","570.00","570.35","570.65","688.95","447.80","23,54,064","1,34,33,53,197.00","42,931"
"25-Jun-2024","EQ","573.00","576.80","567.00","572.10","569.55","571.10","571.98","688.95","447.80","19,85,056","1,13,54,21,205.00","36,994"
"24-Jun-2024","EQ","562.00","578.70","551.10","565.95","572.50","572.10","567.06","688.95","447.80","55,72,012","3,15,96,56,958.70","90,267"
"21-Jun-2024","EQ","574.35","574.35","561.25","569.00","565.20","565.95","566.51","696.00","447.80","58,90,175","3,33,68,66,797.35","65,912"
"20-Jun-2024","EQ","557.30","577.70","554.60","557.30","569.00","569.00","569.88","696.00","447.80","74,72,902","4,25,86,91,255.85","95,176"
"19-Jun-2024","EQ","560.00","568.45","550.70","556.15","556.90","557.30","559.34","696.00","447.80","61,24,293","3,42,55,86,173.25","82,045"
"18-Jun-2024","EQ","554.00","557.60","550.10","551.70","556.65","556.15","554.83","696.00","447.80","15,87,670","88,08,91,163.90","38,498"
"14-Jun-2024","EQ","557.70","559.80","549.70","557.70","549.75","551.70","552.65","696.00","447.80","20,22,269","1,11,76,08,021.70","36,863"
"13-Jun-2024","EQ","551.70","561.85","547.25","550.05","556.00","557.70","556.65","696.00","447.80","38,45,237","2,14,04,66,714.00","65,451"
"12-Jun-2024","EQ","555.40","558.60","548.50","554.30","549.10","550.05","552.61","696.00","447.80","21,73,771","1,20,12,57,735.45","47,375"
"11-Jun-2024","EQ","550.20","557.30","543.30","551.50","554.50","554.30","551.49","696.00","447.80","40,59,315","2,23,86,77,919.15","59,835"
"10-Jun-2024","EQ","542.65","555.60","532.10","539.75","549.60","551.50","546.50","696.00","447.80","69,64,090","3,80,58,79,391.10","1,02,194"
"07-Jun-2024","EQ","541.90","542.90","534.20","537.40","539.10","539.75","539.26","698.90","447.80","22,23,919","1,19,92,80,858.60","39,201"
"06-Jun-2024","EQ","529.80","545.50","527.70","528.45","539.00","537.40","536.02","698.90","447.80","69,39,999","3,71,99,95,270.95","89,457"
"05-Jun-2024","EQ","505.05","531.95","496.10","495.95","527.25","528.45","518.07","698.90","447.80","36,90,376","1,91,18,65,670.30","66,763"
"04-Jun-2024","EQ","529.75","529.75","478.00","528.15","499.70","495.95","501.64","698.90","447.80","42,02,540","2,10,81,57,900.40","95,320"
"03-Jun-2024","EQ","517.00","531.25","514.00","508.80","530.00","528.15","525.53","698.90","447.80","52,97,460","2,78,39,95,246.75","89,929"
"31-May-2024","EQ","508.00","517.90","506.85","506.10","510.45","508.80","509.45","698.90","447.80","85,52,013","4,35,68,36,779.25","79,366"
"30-May-2024","EQ","516.70","518.35","505.00","517.25","507.75","506.10","510.50","698.90","447.80","18,28,288","93,33,32,161.60","33,743"
"29-May-2024","EQ","519.00","522.60","515.50","517.50","517.00","517.25","518.80","698.90","447.80","25,22,672","1,30,87,59,289.90","41,101"
