"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"23-Apr-2024","EQ","1,809.65","1,840.00","1,799.70","1,793.75","1,822.00","1,816.40","1,821.96","2,018.95","815.55","6,31,341","1,15,02,75,974.15","41,605"
"22-Apr-2024","EQ","1,802.00","1,814.60","1,780.00","1,770.05","1,796.70","1,793.75","1,794.73","2,018.95","815.55","3,46,708","62,22,48,527.30","30,133"
"19-Apr-2024","EQ","1,761.20","1,785.00","1,733.00","1,775.45","1,771.20","1,770.05","1,760.17","2,018.95","815.55","6,65,956","1,17,21,92,792.95","48,637"
"18-Apr-2024","EQ","1,829.70","1,849.90","1,761.20","1,811.65","1,783.00","1,775.45","1,804.83","2,018.95","815.55","6,75,360","1,21,89,08,708.40","45,018"
"16-Apr-2024","EQ","1,803.00","1,838.10","1,802.20","1,815.10","1,812.05","1,811.65","1,815.95","2,018.95","815.55","4,95,006","89,89,06,219.45","33,171"
"15-Apr-2024","EQ","1,801.00","1,850.00","1,800.00","1,884.05","1,819.00","1,815.10","1,822.98","2,018.95","815.55","9,78,516","1,78,38,19,535.15","60,817"
"12-Apr-2024","EQ","1,907.90","1,925.00","1,880.00","1,907.50","1,887.00","1,884.05","1,896.42","2,018.95","815.55","3,93,681","74,65,84,293.10","27,738"
"10-Apr-2024","EQ","1,920.05","1,924.15","1,895.00","1,916.20","1,909.00","1,907.50","1,904.22","2,018.95","815.55","3,01,534","57,41,88,423.30","23,084"
"09-Apr-2024","EQ","1,930.40","1,945.00","1,908.95","1,919.10","1,918.00","1,916.20","1,923.18","2,018.95","815.55","2,94,088","56,55,83,850.35","23,386"
"08-Apr-2024","EQ","1,948.05","1,974.95","1,904.40","1,901.95","1,925.00","1,919.10","1,947.87","2,018.95","815.55","8,93,399","1,74,02,23,120.55","50,099"
"05-Apr-2024","EQ","1,890.85","1,937.75","1,875.00","1,890.85","1,904.00","1,901.95","1,906.49","2,018.95","795.60","7,24,439","1,38,11,34,251.25","36,374"
"04-Apr-2024","EQ","1,900.50","1,925.00","1,882.00","1,878.95","1,891.90","1,890.85","1,901.72","2,018.95","795.60","7,91,178","1,50,46,00,974.80","53,577"
"03-Apr-2024","EQ","1,893.15","1,904.00","1,877.00","1,892.65","1,878.00","1,878.95","1,884.35","2,018.95","795.60","6,11,123","1,15,15,67,643.45","29,184"
"02-Apr-2024","EQ","1,891.00","1,906.00","1,872.05","1,888.30","1,892.95","1,892.65","1,887.88","2,018.95","795.60","4,40,580","83,17,60,768.70","29,100"
"01-Apr-2024","EQ","1,865.00","1,908.90","1,865.00","1,835.15","1,892.00","1,888.30","1,891.98","2,018.95","795.60","5,73,430","1,08,49,16,732.45","34,416"
