"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-Dec-2024","EQ","3,810.00","3,884.00","3,760.00","3,789.90","3,828.00","3,831.55","3,824.55","3,919.90","3,175.05","27,65,170","10,57,55,33,572.80","2,11,606"
"04-Dec-2024","EQ","3,775.00","3,835.00","3,758.05","3,787.05","3,805.00","3,789.90","3,799.10","3,919.90","3,175.05","25,10,166","9,53,63,68,353.35","1,78,083"
"03-Dec-2024","EQ","3,721.00","3,798.85","3,701.50","3,704.05","3,773.00","3,787.05","3,761.27","3,919.90","3,175.05","32,52,670","12,23,41,60,548.85","2,85,639"
"02-Dec-2024","EQ","3,706.85","3,717.85","3,672.90","3,724.80","3,716.00","3,704.05","3,695.08","3,919.90","3,175.05","11,58,369","4,28,02,65,838.15","1,04,160"
"29-Nov-2024","EQ","3,635.10","3,750.00","3,635.10","3,666.05","3,722.00","3,724.80","3,722.73","3,919.90","3,035.00","20,94,305","7,79,65,35,083.20","1,43,088"
"28-Nov-2024","EQ","3,700.00","3,720.50","3,648.00","3,698.70","3,667.00","3,666.05","3,677.58","3,919.90","3,035.00","21,24,283","7,81,22,27,210.70","1,79,728"
"27-Nov-2024","EQ","3,704.00","3,720.00","3,685.00","3,702.60","3,697.00","3,698.70","3,701.27","3,919.90","3,035.00","9,71,816","3,59,69,57,750.15","77,237"
"26-Nov-2024","EQ","3,754.90","3,754.90","3,690.00","3,753.00","3,700.00","3,702.60","3,712.45","3,919.90","3,035.00","11,41,534","4,23,78,85,362.35","1,04,955"
"25-Nov-2024","EQ","3,660.00","3,761.00","3,654.00","3,603.50","3,757.00","3,753.00","3,741.78","3,919.90","3,035.00","47,53,829","17,78,77,93,454.40","2,47,339"
"22-Nov-2024","EQ","3,500.00","3,613.50","3,473.10","3,483.50","3,605.00","3,603.50","3,558.59","3,919.90","3,031.05","25,34,018","9,01,75,42,904.75","1,48,535"
"21-Nov-2024","EQ","3,530.00","3,530.55","3,452.45","3,505.90","3,490.05","3,483.50","3,481.48","3,919.90","3,031.05","15,10,581","5,25,90,63,798.60","1,72,452"
"19-Nov-2024","EQ","3,559.90","3,607.00","3,495.00","3,542.15","3,511.20","3,505.90","3,561.83","3,919.90","3,031.05","18,26,460","6,50,55,45,221.10","1,38,984"
"18-Nov-2024","EQ","3,521.10","3,568.30","3,510.85","3,526.25","3,538.05","3,542.15","3,539.95","3,919.90","3,031.05","12,33,217","4,36,55,29,595.70","1,19,934"
"14-Nov-2024","EQ","3,558.00","3,565.75","3,500.15","3,547.95","3,535.00","3,526.25","3,524.68","3,919.90","3,031.05","12,91,765","4,55,30,57,913.30","1,38,758"
"13-Nov-2024","EQ","3,585.00","3,604.85","3,535.65","3,591.35","3,548.95","3,547.95","3,565.63","3,919.90","3,031.05","15,68,694","5,59,33,85,891.15","1,21,033"
"12-Nov-2024","EQ","3,650.00","3,651.00","3,580.00","3,628.85","3,585.05","3,591.35","3,612.49","3,919.90","3,031.05","11,16,206","4,03,22,82,495.50","95,427"
"11-Nov-2024","EQ","3,646.00","3,661.00","3,606.00","3,660.30","3,625.00","3,628.85","3,640.18","3,919.90","3,031.05","9,26,127","3,37,12,67,442.50","1,04,290"
"08-Nov-2024","EQ","3,640.40","3,667.00","3,620.65","3,646.55","3,650.05","3,660.30","3,656.21","3,919.90","2,927.25","16,22,142","5,93,08,93,373.20","1,25,639"
"07-Nov-2024","EQ","3,647.35","3,663.00","3,620.00","3,645.45","3,642.00","3,646.55","3,643.10","3,919.90","2,927.25","15,81,009","5,75,97,76,547.00","97,553"
"06-Nov-2024","EQ","3,594.00","3,659.90","3,557.40","3,574.80","3,648.00","3,645.45","3,622.22","3,919.90","2,927.25","18,19,732","6,59,14,65,491.25","1,37,085"
"05-Nov-2024","EQ","3,556.00","3,585.00","3,541.90","3,574.45","3,566.00","3,574.80","3,562.86","3,919.90","2,927.25","12,51,506","4,45,89,41,638.55","1,37,797"
"04-Nov-2024","EQ","3,624.95","3,624.95","3,530.90","3,626.35","3,575.90","3,574.45","3,568.33","3,919.90","2,927.25","17,24,189","6,15,24,78,903.35","1,82,630"
"01-Nov-2024","EQ","3,624.95","3,641.90","3,620.00","3,622.30","3,627.00","3,626.35","3,630.71","3,919.90","2,856.15","2,12,796","77,26,00,597.40","21,833"
"31-Oct-2024","EQ","3,530.00","3,654.95","3,508.35","3,408.35","3,620.75","3,622.30","3,615.13","3,919.90","2,856.15","76,37,083","27,60,90,20,401.80","3,68,713"
"30-Oct-2024","EQ","3,379.95","3,438.40","3,353.00","3,380.90","3,402.00","3,408.35","3,407.65","3,919.90","2,856.15","17,85,128","6,08,30,90,227.50","1,08,896"
"29-Oct-2024","EQ","3,316.00","3,384.40","3,316.00","3,340.80","3,381.90","3,380.90","3,363.30","3,919.90","2,856.15","22,53,467","7,57,90,88,509.10","1,38,485"
"28-Oct-2024","EQ","3,316.00","3,373.00","3,262.55","3,326.40","3,360.00","3,340.80","3,320.79","3,919.90","2,856.15","29,91,674","9,93,47,27,536.30","2,06,122"
"25-Oct-2024","EQ","3,425.00","3,435.00","3,315.05","3,442.65","3,337.00","3,326.40","3,343.80","3,919.90","2,856.15","32,36,774","10,82,31,21,242.90","2,56,194"
"24-Oct-2024","EQ","3,444.00","3,474.60","3,416.75","3,455.40","3,449.90","3,442.65","3,440.98","3,919.90","2,856.15","19,24,421","6,62,18,96,969.80","1,39,822"
"23-Oct-2024","EQ","3,501.05","3,513.95","3,443.00","3,511.90","3,449.00","3,455.40","3,478.90","3,919.90","2,856.15","21,25,268","7,39,35,98,650.30","1,73,225"
