"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-Aug-2024","EQ","1,37,437.80","1,39,898.00","1,37,437.80","1,37,831.35","1,39,700.00","1,39,614.55","1,38,982.81","1,51,445.00","1,06,405.00","5,436","75,55,10,562.70","4,157"
"21-Aug-2024","EQ","1,35,300.00","1,38,000.00","1,35,300.00","1,35,873.05","1,37,800.00","1,37,831.35","1,37,343.51","1,51,445.00","1,06,405.00","6,885","94,56,10,093.05","4,908"
"20-Aug-2024","EQ","1,35,600.00","1,36,218.70","1,35,051.00","1,34,923.75","1,35,555.00","1,35,873.05","1,35,687.34","1,51,445.00","1,06,405.00","4,051","54,96,69,430.60","3,143"
"19-Aug-2024","EQ","1,36,280.00","1,36,999.25","1,34,500.50","1,36,087.20","1,34,900.00","1,34,923.75","1,35,275.09","1,51,445.00","1,06,405.00","9,128","1,23,47,91,015.65","6,782"
"16-Aug-2024","EQ","1,37,250.00","1,37,678.30","1,34,622.05","1,35,970.45","1,35,802.00","1,36,087.20","1,35,709.18","1,51,445.00","1,04,807.00","9,943","1,34,93,56,411.60","5,843"
"14-Aug-2024","EQ","1,37,105.00","1,38,149.95","1,35,522.85","1,37,487.95","1,35,770.00","1,35,970.45","1,36,561.54","1,51,445.00","1,04,807.00","6,578","89,83,01,815.05","4,299"
"13-Aug-2024","EQ","1,38,299.95","1,38,500.00","1,37,020.00","1,37,285.50","1,37,528.40","1,37,487.95","1,37,828.88","1,51,445.00","1,04,807.00","4,734","65,24,81,931.00","3,704"
"12-Aug-2024","EQ","1,37,100.00","1,38,500.00","1,34,500.00","1,36,911.70","1,37,125.00","1,37,285.50","1,36,367.86","1,51,445.00","1,04,807.00","15,138","2,06,43,36,604.95","9,277"
"09-Aug-2024","EQ","1,40,391.55","1,41,249.85","1,35,400.00","1,40,391.55","1,37,198.15","1,36,911.70","1,37,269.65","1,51,445.00","1,04,807.00","17,910","2,45,84,99,374.95","13,288"
"08-Aug-2024","EQ","1,34,500.00","1,42,500.00","1,32,000.00","1,34,605.50","1,39,893.10","1,40,391.55","1,38,936.10","1,51,445.00","1,04,807.00","39,876","5,54,02,15,904.30","28,608"
"07-Aug-2024","EQ","1,37,500.00","1,38,673.30","1,34,206.05","1,35,673.30","1,34,700.00","1,34,605.50","1,35,643.70","1,51,445.00","1,04,807.00","6,772","91,85,79,105.30","5,562"
"06-Aug-2024","EQ","1,36,025.00","1,39,000.00","1,35,300.00","1,36,468.60","1,35,980.00","1,35,673.30","1,37,354.33","1,51,445.00","1,04,807.00","7,917","1,08,74,34,216.80","6,280"
"05-Aug-2024","EQ","1,36,800.00","1,37,900.00","1,35,275.00","1,38,360.35","1,36,215.55","1,36,468.60","1,36,545.59","1,51,445.00","1,04,807.00","9,577","1,30,76,97,106.50","7,819"
"02-Aug-2024","EQ","1,40,265.00","1,40,650.00","1,38,001.00","1,40,266.15","1,38,200.00","1,38,360.35","1,39,465.39","1,51,445.00","1,01,400.05","6,267","87,40,29,587.90","5,070"
"01-Aug-2024","EQ","1,42,461.50","1,43,849.90","1,39,600.00","1,42,249.05","1,40,298.00","1,40,266.15","1,40,984.71","1,51,445.00","1,01,400.05","8,618","1,21,50,06,194.75","6,184"
"31-Jul-2024","EQ","1,39,950.00","1,42,497.85","1,39,950.00","1,39,938.50","1,42,252.00","1,42,249.05","1,41,627.69","1,51,445.00","1,01,400.05","11,737","1,66,22,84,153.10","7,213"
"30-Jul-2024","EQ","1,39,260.00","1,40,500.00","1,39,254.60","1,39,254.60","1,39,550.00","1,39,938.50","1,39,945.52","1,51,445.00","1,01,400.05","7,514","1,05,15,50,649.50","4,569"
"29-Jul-2024","EQ","1,38,880.50","1,40,478.30","1,38,500.00","1,38,870.35","1,39,185.45","1,39,254.60","1,39,482.34","1,51,445.00","1,01,400.05","12,647","1,76,40,33,111.80","8,960"
"26-Jul-2024","EQ","1,37,890.00","1,39,322.95","1,36,206.05","1,37,590.10","1,38,503.70","1,38,870.35","1,37,980.75","1,51,445.00","1,01,400.05","13,182","1,81,88,62,230.40","8,775"
"25-Jul-2024","EQ","1,34,500.15","1,39,995.00","1,34,500.15","1,37,272.65","1,37,101.05","1,37,590.10","1,37,865.54","1,51,445.00","1,01,400.05","17,629","2,43,04,31,553.20","12,056"
"24-Jul-2024","EQ","1,31,470.15","1,37,876.00","1,30,955.55","1,32,004.70","1,36,900.00","1,37,272.65","1,35,278.37","1,51,445.00","1,01,400.05","22,893","3,09,69,27,779.30","14,148"
"23-Jul-2024","EQ","1,30,501.00","1,33,736.05","1,26,225.60","1,30,974.50","1,31,465.00","1,32,004.70","1,31,980.23","1,51,445.00","1,01,400.05","18,946","2,50,04,97,508.60","11,851"
"22-Jul-2024","EQ","1,28,123.55","1,31,560.00","1,26,600.15","1,28,123.55","1,30,550.00","1,30,974.50","1,30,132.21","1,51,445.00","1,01,400.05","19,170","2,49,46,34,491.80","12,885"
"19-Jul-2024","EQ","1,32,250.00","1,32,250.00","1,27,500.00","1,32,300.85","1,27,699.00","1,28,123.55","1,28,530.26","1,51,445.00","1,01,400.05","18,338","2,35,69,87,857.20","10,436"
"18-Jul-2024","EQ","1,32,701.10","1,33,174.85","1,30,786.00","1,33,181.60","1,32,450.00","1,32,300.85","1,32,057.16","1,51,445.00","1,01,400.05","5,679","74,99,52,586.15","4,510"
"16-Jul-2024","EQ","1,31,850.00","1,33,480.00","1,31,400.00","1,31,261.85","1,32,800.00","1,33,181.60","1,32,655.55","1,51,445.00","1,01,400.05","8,534","1,13,20,82,434.35","5,750"
"15-Jul-2024","EQ","1,30,220.00","1,34,350.00","1,30,220.00","1,29,690.90","1,31,250.00","1,31,261.85","1,32,574.47","1,51,445.00","1,01,400.05","16,952","2,24,74,02,450.55","12,653"
"12-Jul-2024","EQ","1,30,610.00","1,30,999.95","1,29,221.15","1,30,605.90","1,29,824.40","1,29,690.90","1,29,969.13","1,51,445.00","1,00,400.25","4,312","56,04,26,904.50","3,475"
"11-Jul-2024","EQ","1,30,401.00","1,31,332.95","1,30,280.00","1,30,872.45","1,30,769.95","1,30,605.90","1,30,727.91","1,51,445.00","1,00,400.25","3,872","50,61,78,476.65","3,143"
"10-Jul-2024","EQ","1,31,999.00","1,31,999.00","1,28,200.00","1,31,350.55","1,30,719.55","1,30,872.45","1,30,237.34","1,51,445.00","1,00,400.25","7,283","94,85,18,521.30","5,889"
"09-Jul-2024","EQ","1,29,500.00","1,31,649.95","1,28,759.80","1,28,771.10","1,31,293.95","1,31,350.55","1,30,566.44","1,51,445.00","1,00,400.25","7,879","1,02,87,33,008.40","5,770"
"08-Jul-2024","EQ","1,29,174.00","1,31,230.50","1,28,058.95","1,28,951.05","1,28,900.05","1,28,771.10","1,29,791.32","1,51,445.00","1,00,400.25","20,120","2,61,14,01,400.45","13,760"
"05-Jul-2024","EQ","1,28,500.00","1,30,650.00","1,28,200.00","1,28,517.85","1,28,506.00","1,28,951.05","1,29,315.76","1,51,445.00","99,000.00","7,882","1,01,92,66,844.60","4,965"
"04-Jul-2024","EQ","1,28,975.00","1,29,150.00","1,27,830.05","1,28,927.90","1,28,735.00","1,28,517.85","1,28,588.22","1,51,445.00","99,000.00","4,989","64,15,26,624.40","3,422"
"03-Jul-2024","EQ","1,29,222.50","1,29,325.05","1,28,000.00","1,28,687.10","1,29,250.00","1,28,927.90","1,28,686.01","1,51,445.00","99,000.00","6,825","87,82,82,011.40","5,613"
"02-Jul-2024","EQ","1,29,770.00","1,29,959.95","1,28,125.10","1,29,667.95","1,28,670.45","1,28,687.10","1,29,070.16","1,51,445.00","99,000.00","6,210","80,15,25,692.30","4,557"
"01-Jul-2024","EQ","1,29,600.50","1,30,500.00","1,27,701.50","1,29,459.15","1,29,742.70","1,29,667.95","1,29,108.81","1,51,445.00","99,000.00","11,010","1,42,14,87,969.65","8,399"
"28-Jun-2024","EQ","1,25,511.00","1,30,837.40","1,25,399.95","1,25,211.00","1,29,600.00","1,29,459.15","1,28,681.10","1,51,445.00","99,000.00","21,408","2,75,48,05,041.75","14,163"
"27-Jun-2024","EQ","1,25,927.45","1,26,154.45","1,24,800.05","1,25,927.45","1,25,399.95","1,25,211.00","1,25,368.14","1,51,445.00","99,000.00","6,984","87,55,71,114.75","5,120"
"26-Jun-2024","EQ","1,27,480.00","1,27,480.00","1,25,800.50","1,26,954.85","1,25,821.00","1,25,927.45","1,26,517.71","1,51,445.00","99,000.00","5,775","73,06,39,756.85","4,145"
"25-Jun-2024","EQ","1,26,000.00","1,27,770.00","1,25,460.30","1,25,245.30","1,26,850.00","1,26,954.85","1,26,511.64","1,51,445.00","99,000.00","6,690","84,63,62,903.40","4,217"
"24-Jun-2024","EQ","1,25,694.00","1,26,344.40","1,24,500.00","1,25,289.30","1,25,702.50","1,25,245.30","1,25,515.29","1,51,445.00","99,000.00","9,053","1,13,62,89,915.90","7,284"
"21-Jun-2024","EQ","1,26,300.00","1,27,100.00","1,25,000.00","1,26,301.15","1,25,065.50","1,25,289.30","1,25,991.35","1,51,445.00","98,280.10","7,878","99,25,59,843.55","5,813"
"20-Jun-2024","EQ","1,25,200.00","1,26,700.00","1,24,615.35","1,24,948.75","1,26,590.00","1,26,301.15","1,26,038.20","1,51,445.00","98,280.10","6,497","81,88,70,208.40","4,171"
"19-Jun-2024","EQ","1,25,900.00","1,26,197.95","1,24,750.00","1,25,848.20","1,24,998.00","1,24,948.75","1,25,313.73","1,51,445.00","98,280.10","3,973","49,78,71,445.50","2,912"
"18-Jun-2024","EQ","1,25,580.70","1,26,329.95","1,25,580.70","1,25,580.70","1,25,900.00","1,25,848.20","1,25,901.85","1,51,445.00","98,280.10","3,439","43,29,76,464.50","2,444"
"14-Jun-2024","EQ","1,26,079.00","1,26,326.00","1,25,387.00","1,26,079.60","1,25,431.05","1,25,580.70","1,25,786.67","1,51,445.00","98,152.75","5,958","74,94,37,002.90","4,270"
"13-Jun-2024","EQ","1,26,101.45","1,26,765.30","1,25,851.15","1,26,077.45","1,25,956.00","1,26,079.60","1,26,200.12","1,51,445.00","98,152.75","2,995","37,79,69,364.40","2,261"
"12-Jun-2024","EQ","1,26,400.00","1,26,900.00","1,25,830.05","1,26,258.90","1,26,270.00","1,26,077.45","1,26,243.01","1,51,445.00","98,152.75","5,185","65,45,70,024.80","3,916"
"11-Jun-2024","EQ","1,26,970.00","1,27,500.00","1,26,055.00","1,26,963.30","1,26,348.00","1,26,258.90","1,26,714.02","1,51,445.00","98,152.75","4,595","58,22,50,913.65","3,506"
"10-Jun-2024","EQ","1,28,199.00","1,28,200.00","1,26,049.40","1,27,280.45","1,27,000.00","1,26,963.30","1,26,874.74","1,51,445.00","98,152.75","14,250","1,80,79,65,018.55","9,992"
"07-Jun-2024","EQ","1,26,132.05","1,27,450.00","1,25,801.50","1,26,132.05","1,27,200.00","1,27,280.45","1,26,855.28","1,51,445.00","96,227.65","7,440","94,38,03,258.90","4,714"
"06-Jun-2024","EQ","1,28,500.00","1,28,697.65","1,25,933.55","1,27,959.70","1,26,300.00","1,26,132.05","1,26,908.61","1,51,445.00","96,227.65","10,281","1,30,47,47,464.95","4,880"
"05-Jun-2024","EQ","1,23,150.00","1,28,328.35","1,22,016.90","1,21,903.20","1,27,500.00","1,27,959.70","1,25,893.09","1,51,445.00","96,227.65","9,992","1,25,79,23,781.15","6,902"
"04-Jun-2024","EQ","1,27,000.00","1,27,000.00","1,16,347.85","1,26,970.40","1,22,754.95","1,21,903.20","1,22,537.41","1,51,445.00","96,227.65","19,731","2,41,77,85,649.10","14,464"
"03-Jun-2024","EQ","1,28,900.00","1,28,900.00","1,26,700.15","1,25,431.50","1,27,000.00","1,26,970.40","1,27,291.39","1,51,445.00","96,227.65","17,642","2,24,56,74,643.95","11,700"
"31-May-2024","EQ","1,26,100.00","1,26,899.95","1,25,027.55","1,25,466.05","1,25,524.10","1,25,431.50","1,25,710.73","1,51,445.00","96,067.55","14,691","1,84,68,16,339.40","9,079"
"30-May-2024","EQ","1,28,000.00","1,28,002.50","1,25,050.00","1,28,147.85","1,25,751.10","1,25,466.05","1,26,218.81","1,51,445.00","96,067.55","8,549","1,07,90,44,590.50","6,245"
"29-May-2024","EQ","1,29,500.00","1,29,699.95","1,27,920.00","1,29,109.20","1,28,100.00","1,28,147.85","1,28,708.67","1,51,445.00","96,067.55","5,173","66,58,09,963.70","3,457"
"28-May-2024","EQ","1,31,300.00","1,31,498.20","1,29,000.00","1,30,953.75","1,29,284.00","1,29,109.20","1,30,000.67","1,51,445.00","96,067.55","5,327","69,25,13,543.85","4,114"
"27-May-2024","EQ","1,30,800.00","1,32,800.00","1,30,151.00","1,31,039.55","1,30,990.00","1,30,953.75","1,31,567.58","1,51,445.00","96,067.55","16,733","2,20,15,20,342.10","12,146"
"24-May-2024","EQ","1,30,150.00","1,31,497.00","1,28,968.20","1,30,160.75","1,30,728.95","1,31,039.55","1,30,434.72","1,51,445.00","95,225.30","8,423","1,09,86,51,687.00","5,309"
"23-May-2024","EQ","1,29,481.25","1,30,585.00","1,29,051.05","1,29,481.25","1,30,000.00","1,30,160.75","1,29,822.53","1,51,445.00","95,225.30","11,228","1,45,76,47,408.40","6,638"
"22-May-2024","EQ","1,29,650.00","1,30,200.00","1,29,000.00","1,29,620.75","1,29,549.90","1,29,481.25","1,29,425.53","1,51,445.00","95,225.30","7,108","91,99,56,653.15","4,621"
"21-May-2024","EQ","1,27,560.00","1,29,992.30","1,27,560.00","1,29,084.15","1,29,650.00","1,29,620.75","1,29,063.96","1,51,445.00","95,225.30","7,993","1,03,16,08,197.45","5,400"
"18-May-2024","EQ","1,28,700.00","1,29,499.00","1,28,700.00","1,29,143.60","1,29,000.00","1,29,084.15","1,29,096.90","1,51,445.00","95,150.00","483","6,23,53,804.40","411"
"17-May-2024","EQ","1,28,900.00","1,29,589.15","1,28,400.00","1,28,964.30","1,28,503.50","1,29,143.60","1,29,054.52","1,51,445.00","95,150.00","9,747","1,25,78,94,384.75","4,538"
"16-May-2024","EQ","1,27,555.00","1,29,150.00","1,27,050.00","1,27,445.45","1,29,149.00","1,28,964.30","1,28,235.21","1,51,445.00","95,150.00","6,690","85,78,93,552.40","4,305"
"15-May-2024","EQ","1,28,000.00","1,28,549.95","1,27,301.95","1,28,194.95","1,27,555.00","1,27,445.45","1,27,695.18","1,51,445.00","95,150.00","6,132","78,30,26,831.50","3,559"
"14-May-2024","EQ","1,28,700.00","1,29,000.00","1,27,700.00","1,28,881.90","1,28,365.00","1,28,194.95","1,28,402.64","1,51,445.00","95,150.00","5,329","68,42,57,652.50","3,786"
"13-May-2024","EQ","1,27,595.70","1,29,199.80","1,25,623.15","1,27,595.70","1,28,699.95","1,28,881.90","1,27,719.57","1,51,445.00","95,150.00","9,777","1,24,87,14,223.85","7,373"
"10-May-2024","EQ","1,26,700.00","1,27,850.95","1,25,543.45","1,26,225.15","1,27,698.00","1,27,595.70","1,26,954.40","1,51,445.00","95,150.00","5,922","75,18,23,952.50","4,173"
"09-May-2024","EQ","1,26,300.00","1,27,699.90","1,25,800.00","1,26,677.65","1,25,802.00","1,26,225.15","1,26,667.42","1,51,445.00","95,150.00","7,038","89,14,85,321.55","4,986"
"08-May-2024","EQ","1,24,514.50","1,27,190.15","1,23,840.00","1,24,514.50","1,26,700.00","1,26,677.65","1,25,739.46","1,51,445.00","95,150.00","9,470","1,19,07,52,723.75","7,214"
"07-May-2024","EQ","1,26,475.50","1,26,986.05","1,23,111.10","1,26,475.50","1,24,600.00","1,24,514.50","1,24,457.05","1,51,445.00","95,150.00","13,141","1,63,54,90,061.05","9,341"
"06-May-2024","EQ","1,29,450.00","1,29,450.00","1,25,001.10","1,28,560.40","1,26,400.15","1,26,475.50","1,26,949.12","1,51,445.00","95,150.00","16,067","2,03,96,91,589.85","11,874"
"03-May-2024","EQ","1,34,300.00","1,34,300.00","1,27,767.90","1,33,861.95","1,28,400.00","1,28,560.40","1,29,279.41","1,51,445.00","88,002.05","32,315","4,17,76,64,066.50","22,402"
"02-May-2024","EQ","1,34,038.45","1,35,000.00","1,32,500.00","1,33,019.45","1,34,000.00","1,33,861.95","1,33,918.92","1,51,445.00","88,002.05","9,911","1,32,72,70,463.90","7,542"
"30-Apr-2024","EQ","1,31,052.65","1,35,582.40","1,31,052.65","1,30,821.30","1,33,400.00","1,33,019.45","1,33,819.24","1,51,445.00","88,002.05","14,637","1,95,87,12,259.15","9,755"
"29-Apr-2024","EQ","1,31,000.00","1,31,240.00","1,30,400.00","1,30,237.75","1,30,907.00","1,30,821.30","1,30,778.99","1,51,445.00","88,002.05","3,233","42,28,08,471.65","2,466"
"26-Apr-2024","EQ","1,29,700.00","1,30,750.00","1,29,632.70","1,29,632.70","1,30,255.00","1,30,237.75","1,30,220.01","1,51,445.00","86,086.00","3,735","48,63,71,751.60","2,819"
"25-Apr-2024","EQ","1,28,500.00","1,29,874.60","1,28,200.00","1,28,524.45","1,29,700.00","1,29,632.70","1,29,154.22","1,51,445.00","86,086.00","5,828","75,27,10,817.60","4,309"
"24-Apr-2024","EQ","1,29,437.80","1,30,147.60","1,28,325.05","1,29,226.70","1,28,350.00","1,28,524.45","1,29,110.86","1,51,445.00","86,086.00","4,696","60,63,04,617.20","3,627"
"23-Apr-2024","EQ","1,29,500.00","1,30,104.10","1,28,754.95","1,29,020.05","1,29,117.75","1,29,226.70","1,29,267.35","1,51,445.00","86,086.00","5,398","69,77,85,146.10","3,886"
"22-Apr-2024","EQ","1,29,900.00","1,31,651.00","1,28,709.10","1,29,157.65","1,29,125.00","1,29,020.05","1,30,056.63","1,51,445.00","86,086.00","6,055","78,74,92,877.75","4,490"
"19-Apr-2024","EQ","1,28,921.00","1,29,521.05","1,27,312.10","1,29,231.50","1,29,271.00","1,29,157.65","1,28,508.80","1,51,445.00","85,001.00","6,377","81,95,00,602.40","4,773"
"18-Apr-2024","EQ","1,30,749.95","1,31,503.10","1,29,003.85","1,30,156.15","1,29,202.00","1,29,231.50","1,30,215.59","1,51,445.00","85,001.00","4,811","62,64,67,190.75","3,779"
"16-Apr-2024","EQ","1,28,500.00","1,30,688.70","1,28,001.15","1,29,443.80","1,30,333.75","1,30,156.15","1,29,546.78","1,51,445.00","85,001.00","6,799","88,07,88,574.30","4,709"
"15-Apr-2024","EQ","1,31,399.50","1,31,399.50","1,29,170.00","1,31,716.50","1,29,300.00","1,29,443.80","1,29,754.12","1,51,445.00","85,001.00","8,752","1,13,56,08,023.55","6,532"
"12-Apr-2024","EQ","1,33,000.00","1,33,349.50","1,31,500.00","1,32,679.60","1,31,696.60","1,31,716.50","1,32,518.59","1,51,445.00","83,750.00","4,795","63,54,26,615.35","3,517"
"10-Apr-2024","EQ","1,33,500.00","1,33,887.95","1,32,250.00","1,32,923.70","1,32,900.00","1,32,679.60","1,33,026.37","1,51,445.00","83,750.00","4,292","57,09,49,171.85","2,956"
"09-Apr-2024","EQ","1,32,920.00","1,33,989.70","1,32,679.10","1,32,708.45","1,33,100.00","1,32,923.70","1,33,385.90","1,51,445.00","83,750.00","3,764","50,20,64,545.30","2,945"
"08-Apr-2024","EQ","1,34,807.00","1,35,799.00","1,30,775.25","1,35,464.60","1,32,920.00","1,32,708.45","1,33,115.83","1,51,445.00","83,750.00","15,744","2,09,57,75,688.00","10,443"
"05-Apr-2024","EQ","1,35,690.00","1,36,100.00","1,34,500.00","1,35,360.95","1,35,627.65","1,35,464.60","1,35,369.18","1,51,445.00","83,325.75","6,537","88,49,08,359.60","4,681"
"04-Apr-2024","EQ","1,36,398.00","1,37,117.25","1,35,101.00","1,36,190.70","1,35,400.00","1,35,360.95","1,36,081.96","1,51,445.00","83,325.75","5,388","73,32,09,600.95","4,169"
"03-Apr-2024","EQ","1,37,199.00","1,37,554.95","1,36,000.00","1,37,092.80","1,36,010.00","1,36,190.70","1,36,662.47","1,51,445.00","83,325.75","6,928","94,67,97,613.95","4,894"
"02-Apr-2024","EQ","1,36,300.00","1,37,489.95","1,34,906.70","1,35,719.35","1,37,199.95","1,37,092.80","1,36,199.53","1,51,445.00","83,325.75","7,756","1,05,63,63,519.15","5,633"
"01-Apr-2024","EQ","1,35,995.00","1,36,989.90","1,34,555.05","1,33,387.35","1,35,800.00","1,35,719.35","1,35,517.40","1,51,445.00","83,325.75","12,671","1,71,71,40,935.05","9,800"
